nx,quadraturetype,quadratureorder,convolutionmagnitude,convolutionwidth,rotationmagnitude,testcaseid,absL1,relL1,absL2,relL2,L1R1,L2R1,TVR1,L1R2,L2R2,TVR2,L1R3,L2R3,TVR3
50,3,3,12,4,0,1,2.4265416583870327,0.21851600748825856,1.4693005357011595,0.16717400348847639,27.027298828952347,1.2355110839033003,0.49007127579222076,42.276461290352,1.4997335564343324,0.8687478091292612,137.19661566865648,4.477850049415708,1.8553914973814545
