nx,quadraturetype,quadratureorder,convolutionmagnitude,convolutionwidth,rotationmagnitude,testcaseid,absL1,relL1,absL2,relL2,L1R1,L2R1,TVR1,L1R2,L2R2,TVR2,L1R3,L2R3,TVR3
50,3,3,0,0,0,1,8.916848793350757,0.8029840291283894,3.718995844494782,0.42313972477013456,76.27364700387426,2.4305899100841724,0.23596217463243474,92.13470284421564,3.490415602851605,5.121263038306985,122.64210908163082,4.701814898822046,7.887664492068983
