0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.9937496952918065e-5, 2.2335001791038027e-5, 2.4674670686008193e-5, 2.680601865068569e-5, 2.8814741400159973e-5, 3.072502605692058e-5, 3.255112304741512e-5, 3.427903621360599e-5, 3.589051849100563e-5, 3.7379882454494774e-5, 3.875055404167182e-5, 4.000554989120542e-5, 4.114351115830091e-5, 4.215253961838107e-5, 4.300145948736565e-5, 4.363454349792122e-5, 4.399138873784978e-5, 4.412211750735056e-5, 4.413955568569078e-5, 4.4140816619975296e-5, 4.414184498690806e-5, 4.41425259768305e-5, 4.414317171045342e-5, 4.414381204836582e-5, 4.414380456230525e-5, 4.414361245627372e-5, 4.414328581052975e-5, 4.414220799951149e-5, 4.4141447053513745e-5, 4.414079733654151e-5, 4.4139986827941295e-5, 4.413902757914442e-5, 4.412221178055023e-5, 4.399172088875243e-5, 4.363448377189082e-5, 4.2997859563274957e-5, 4.214045801961576e-5, 4.111873088108039e-5, 3.996727570381582e-5, 3.870426316653263e-5, 3.733780638302237e-5, 3.586743582180405e-5, 3.4283575746204534e-5, 3.257820456068838e-5, 3.075855157795905e-5, 2.8842099586933493e-5, 2.6831219900197563e-5, 2.471777507371733e-5, 2.241952574047703e-5, 2.019103569749126e-5, 0.0, 0.0
0.0, 0.0, 2.2121864744471004e-5, 2.4865871611441676e-5, 2.753378513625419e-5, 2.9947518569724715e-5, 3.221040789665097e-5, 3.43557548692088e-5, 3.640557725258965e-5, 3.834934348875873e-5, 4.0168332001677925e-5, 4.185338736988191e-5, 4.340380485474349e-5, 4.4820571177903e-5, 4.610339989150579e-5, 4.724273247430756e-5, 4.8207398922770415e-5, 4.893844623339412e-5, 4.936631790142321e-5, 4.953141349326145e-5, 4.95554825227259e-5, 4.955618394668206e-5, 4.9557130414951e-5, 4.9557058106397325e-5, 4.955592668717026e-5, 4.9554248367858486e-5, 4.95483907592418e-5, 4.9548457060313785e-5, 4.955455084378572e-5, 4.955619350439219e-5, 4.955686602103698e-5, 4.9556667902824015e-5, 4.955606375544311e-5, 4.955510541994063e-5, 4.9531699391919186e-5, 4.936716638908407e-5, 4.8938468606296614e-5, 4.820370105009375e-5, 4.723024561185708e-5, 4.607770413087271e-5, 4.4780503777096626e-5, 4.335438176405937e-5, 4.1806475881065225e-5, 4.0138721281290954e-5, 3.8346208886031114e-5, 3.64248177989319e-5, 3.4382460641934465e-5, 3.223343350967026e-5, 2.997295465871184e-5, 2.7584248105692636e-5, 2.4965788210673077e-5, 2.2409022652476054e-5, 0.0, 0.0
0.0, 0.0, 2.4363516171650954e-5, 2.7449714834703394e-5, 3.0454948155665296e-5, 3.316301435860975e-5, 3.569224874953077e-5, 3.808448272839039e-5, 4.036881343973863e-5, 4.253732552102575e-5, 4.457065641837426e-5, 4.6457470537198085e-5, 4.81951616601949e-5, 4.978357511891982e-5, 5.12213439288654e-5, 5.2497305623136827e-5, 5.357790818460951e-5, 5.440111187234716e-5, 5.489227608310893e-5, 5.508578416859215e-5, 5.5108784663846195e-5, 5.510388079821367e-5, 5.509826947773292e-5, 5.509191250553063e-5, 5.508026171265021e-5, 5.506020022130093e-5, 5.5025652358147884e-5, 5.502790923721662e-5, 5.5068461097302384e-5, 5.509321502373813e-5, 5.510260644504621e-5, 5.5107184880260873e-5, 5.511015665476189e-5, 5.511288166523136e-5, 5.508672248170688e-5, 5.489360236906261e-5, 5.440132455195459e-5, 5.357431174364479e-5, 5.248460814337365e-5, 5.119495263882365e-5, 4.974194686656002e-5, 4.814281322364297e-5, 4.6405800079819474e-5, 4.453437334491646e-5, 4.252625926147213e-5, 4.038030217553217e-5, 3.810554310527835e-5, 3.571396823498153e-5, 3.319426825445291e-5, 3.052171542228894e-5, 2.7577623247724406e-5, 2.4702741513858692e-5, 0.0, 0.0
0.0, 0.0, 2.6420892168011544e-5, 2.981188750400096e-5, 3.311705830690837e-5, 3.608827154169978e-5, 3.885820623866526e-5, 4.147572799269552e-5, 4.397448621830804e-5, 4.634680221951451e-5, 4.8571707408283745e-5, 5.0637404563696376e-5, 5.254327185234186e-5, 5.4291196383699015e-5, 5.587829109524323e-5, 5.728746948446409e-5, 5.8477648752685175e-5, 5.938075532918222e-5, 5.991510513049787e-5, 6.010027984223708e-5, 6.009062957202717e-5, 6.006584756210375e-5, 6.003623770512689e-5, 6.000792498622775e-5, 5.9976536743275554e-5, 5.9973614867749e-5, 9.705881704166888e-5, 9.361281366755123e-5, 5.997582032166798e-5, 6.003635656179972e-5, 6.006844046504317e-5, 6.008274824363342e-5, 6.010194486040287e-5, 6.011966440103875e-5, 6.010361312458879e-5, 5.991300774755008e-5, 5.938061340823539e-5, 5.8473930688510783e-5, 5.727472031549522e-5, 5.585140097265986e-5, 5.424829280642e-5, 5.248842043313752e-5, 5.058142670906395e-5, 4.85289425751348e-5, 4.63275022190068e-5, 4.397762972996781e-5, 4.149105065555924e-5, 3.888009144735089e-5, 3.612917456721339e-5, 3.3206773427709024e-5, 2.9978061779403184e-5, 2.6827422710091762e-5, 0.0, 0.0
0.0, 0.0, 2.8391275038669435e-5, 3.206978058307163e-5, 3.5650185299065296e-5, 3.8864137969778776e-5, 4.185984589900033e-5, 4.469232237068922e-5, 4.739702304088415e-5, 4.9962913991937975e-5, 5.236539765517301e-5, 5.459349997511924e-5, 5.6652357840098575e-5, 5.854963244615396e-5, 6.028227250596069e-5, 6.182476829175144e-5, 6.31223637193195e-5, 6.409520924367846e-5, 6.462383362018611e-5, 6.695160028101038e-5, 7.380613825392154e-5, 6.752164639860006e-5, 6.902410236092705e-5, 6.466831333090671e-5, 6.46001313105802e-5, 6.502642609666332e-5, 2.8917708481204308e-5, 3.7122578563093364e-5, 6.456086724204458e-5, 7.210917259741323e-5, 6.981683086156715e-5, 7.143211366699161e-5, 7.282218415359778e-5, 7.084577892966269e-5, 6.488751241527006e-5, 6.460381265054955e-5, 6.409135297702241e-5, 6.311742597702024e-5, 6.181163982786483e-5, 6.025497473842071e-5, 5.850573721673706e-5, 5.659542534705457e-5, 5.45336042078189e-5, 5.231603550893194e-5, 4.993424254137901e-5, 4.738971943196963e-5, 4.4699927801884556e-5, 4.188176281135727e-5, 3.8917675497651806e-5, 3.576916545573324e-5, 3.2284766805297696e-5, 2.888496611803765e-5, 0.0, 0.0
0.0, 0.0, 3.0293882064997594e-5, 3.424500777820003e-5, 3.8078924261066286e-5, 4.1518243164103644e-5, 4.472706391893232e-5, 4.776617324640579e-5, 5.0670633136836654e-5, 5.3422530974763037e-5, 5.599151002924635e-5, 5.836816694403528e-5, 6.056599977940017e-5, 6.260100826303825e-5, 6.447182007797395e-5, 6.614229415623591e-5, 6.754038090518324e-5, 6.857189562696252e-5, 7.70341967576104e-5, 6.055690202606491e-5, 9.32904616217565e-5, 0.0002579033242691974, 0.0003876278825389396, 0.0006770064270294986, 0.0010782033201989492, 0.002899216422021812, 0.013591632799009217, 0.0123398871562785, 0.001224926938640402, 0.00012841833464994633, 9.472143393835862e-5, 7.235824254600277e-5, 7.03667273498924e-5, 6.228201249937187e-5, 7.007057076536936e-5, 7.27513574922017e-5, 6.853726786584154e-5, 6.753108865724982e-5, 6.612757256234389e-5, 6.444389901006787e-5, 6.255645486497789e-5, 6.0507483352298035e-5, 5.8304875237564013e-5, 5.593562927557211e-5, 5.338351483121504e-5, 5.065066423381114e-5, 4.776336828025544e-5, 4.4747366540313486e-5, 4.1585075332187315e-5, 3.8230257193879555e-5, 3.45148097114057e-5, 3.088888948053111e-5, 0.0, 0.0
0.0, 0.0, 3.212058793322276e-5, 3.632280890505466e-5, 4.039038413781121e-5, 4.4040579727366933e-5, 4.745145385043241e-5, 5.068827919254276e-5, 5.378430869638563e-5, 5.671365990453208e-5, 5.9440132863994966e-5, 6.195627283928468e-5, 6.428365475314667e-5, 6.644597864300336e-5, 6.844034297845234e-5, 7.021913301873139e-5, 7.169646233519893e-5, 7.68610409401189e-5, 8.832919260123439e-5, 0.0015430393004904055, 0.0047366107517002555, 0.007710453969791611, 0.009988439867767965, 0.01204231397524887, 0.014114916213798446, 0.022717933526280692, 0.06088880703544294, 0.055863542958459696, 0.013884248316757766, 0.005337841561326767, 0.004384124524759339, 0.004571704816885607, 0.0040179176060458925, 0.003211758040348547, 0.0015888309269597213, 0.0001934580847070864, 7.563490631575808e-5, 7.167635960521894e-5, 7.020248236107565e-5, 6.841185622198587e-5, 6.640102670461788e-5, 6.422407265628003e-5, 6.189009967441825e-5, 5.937824363293659e-5, 5.666441491960736e-5, 5.375091234701195e-5, 5.067318467173729e-5, 4.7467409252688194e-5, 4.411769176130585e-5, 4.057103108864592e-5, 3.664412396386804e-5, 3.281273714392081e-5, 0.0, 0.0
0.0, 0.0, 3.383503184737445e-5, 3.825798346789293e-5, 4.253956111727617e-5, 4.638785753933453e-5, 4.9990186877314236e-5, 5.341272143189195e-5, 5.6686259460116944e-5, 5.9779845621440456e-5, 6.265480488832073e-5, 6.530563794296797e-5, 6.775781076302218e-5, 7.003632866399731e-5, 7.212207658748746e-5, 7.396396018422836e-5, 9.036555347424242e-5, 8.11261251074592e-5, 0.0017230705015287894, 0.011265824797295704, 0.025140215034591688, 0.03602464733742644, 0.04287006998884389, 0.04662502657500033, 0.04933563980694832, 0.0655430869897868, 0.13572183438648533, 0.12658701500975625, 0.0472189099681439, 0.02915585791049526, 0.027394165686983843, 0.02965196555324128, 0.028998070066606294, 0.023829775920664327, 0.014521107781218165, 0.004600461915952984, 0.00024145732786797904, 9.93015380209889e-5, 7.394486934355749e-5, 7.209746472438155e-5, 6.999180331869787e-5, 6.769753995573237e-5, 6.523703663238166e-5, 6.258780861016369e-5, 5.972182638994416e-5, 5.6640748602860026e-5, 5.3385152310879686e-5, 4.999878300178209e-5, 4.6468921084372493e-5, 4.2740117701029953e-5, 3.8617532316098833e-5, 3.45999281525493e-5, 0.0, 0.0
