0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.9002743131076022e-5, 2.0400154555915556e-5, 2.15042280147546e-5, 2.2482606911693644e-5, 2.3467454029286262e-5, 2.4494426946884564e-5, 2.5556355605718104e-5, 2.6595964742178528e-5, 2.755677667844043e-5, 2.84343854753247e-5, 2.9273474428275205e-5, 3.0121440503435637e-5, 3.0989363380148574e-5, 3.185156641157649e-5, 3.267501298107388e-5, 3.344776016517844e-5, 3.418332320548616e-5, 3.4902731123375775e-5, 3.5614540080760294e-5, 3.631072036613069e-5, 3.697814918938628e-5, 3.7611391353066445e-5, 3.821490080892452e-5, 3.879537721067177e-5, 3.935428901963518e-5, 3.9887759608178034e-5, 4.039185499570946e-5, 4.086672178355177e-5, 4.131312968745303e-5, 4.172663197356724e-5, 4.2093645901067127e-5, 4.2397602966196626e-5, 4.263788593235713e-5, 4.279347225921796e-5, 4.2871050397910986e-5, 4.288767762277344e-5, 4.288784510658667e-5, 4.2887857641591166e-5, 4.2887858678003957e-5, 4.288785999424657e-5, 4.288786141642292e-5, 4.2887862771421795e-5, 4.288786410139108e-5, 4.2887864834135584e-5, 4.288786524444407e-5, 4.288786530886794e-5, 4.2887864888711415e-5, 4.288786414019683e-5, 4.288786350848178e-5, 4.288786266230754e-5, 4.288786286582354e-5, 4.288786312568533e-5, 4.288786449281159e-5, 4.288786468080802e-5, 4.288786519237398e-5, 4.28878652147385e-5, 4.288786496207897e-5, 4.2887863969899324e-5, 4.288786284888047e-5, 4.288786131447803e-5, 4.288785998408748e-5, 4.288785875943482e-5, 4.288785775283754e-5, 4.2887847267960345e-5, 4.2887522531238796e-5, 4.2866959217461116e-5, 4.27786892832889e-5, 4.2607343888537364e-5, 4.234752122872199e-5, 4.202076881933652e-5, 4.1633482143490666e-5, 4.119807769357e-5, 4.073067697775594e-5, 4.023808628056278e-5, 3.9720155546668555e-5, 3.917422641734106e-5, 3.86006626630836e-5, 3.8004339449107966e-5, 3.7389176314286614e-5, 3.6751675904294395e-5, 3.608248753034023e-5, 3.537716385327483e-5, 3.4644846197593796e-5, 3.390277449481706e-5, 3.315857713979209e-5, 3.2397911958886474e-5, 3.1593726902651157e-5, 3.073272703101565e-5, 2.9834423672051563e-5, 2.8940450798809005e-5, 2.8077606161439635e-5, 2.7225390598061685e-5, 2.6323031936617324e-5, 2.5321255425582236e-5, 2.4234471423789283e-5, 2.3132821021254314e-5, 2.2072809743534636e-5, 2.1056091500484073e-5, 2.00115031885835e-5, 1.896156957732547e-5, 0.0, 0.0
0.0, 0.0, 1.9943315962736862e-5, 2.1463126049171915e-5, 2.2673814770835325e-5, 2.3742257324959346e-5, 2.4809450795686572e-5, 2.591440653427467e-5, 2.7050932225802117e-5, 2.8161144498522797e-5, 2.9188581738093917e-5, 3.0130193289091985e-5, 3.1032336705337565e-5, 3.19430745748088e-5, 3.287294991455143e-5, 3.3795469559882985e-5, 3.467744904228106e-5, 3.550749728728411e-5, 3.629970731831942e-5, 3.7075205929919445e-5, 3.784227540721536e-5, 3.859263960324175e-5, 3.931322588206679e-5, 3.999887795856824e-5, 4.06541953910727e-5, 4.1285763969369397e-5, 4.189498430146903e-5, 4.2478187542818246e-5, 4.303192179327109e-5, 4.355683539306212e-5, 4.4053886177472806e-5, 4.451854778422092e-5, 4.4936148655120235e-5, 4.5289252678272104e-5, 4.5572600790599484e-5, 4.576309950766483e-5, 4.586226047981277e-5, 4.5886193647893525e-5, 4.588654714543035e-5, 4.588656490458928e-5, 4.588656670607372e-5, 4.588656835269229e-5, 4.5886569468112776e-5, 4.588656983247431e-5, 4.588656925093325e-5, 4.588656735484151e-5, 4.588656478305752e-5, 4.5886562420039036e-5, 4.58865597072196e-5, 4.58865567229203e-5, 4.5886554727877715e-5, 4.588655282429754e-5, 4.588655323870094e-5, 4.588655425155744e-5, 4.588655743541182e-5, 4.588655993645813e-5, 4.588656325541606e-5, 4.588656591974792e-5, 4.588656812846362e-5, 4.5886569026137056e-5, 4.588656977857495e-5, 4.588656919071081e-5, 4.588656813015467e-5, 4.588656672716683e-5, 4.5886565114109825e-5, 4.58865540925932e-5, 4.5886218369884255e-5, 4.586397240394188e-5, 4.576877821215472e-5, 4.55850014891647e-5, 4.530836622074883e-5, 4.496113604204868e-5, 4.4550748129053924e-5, 4.409031440632835e-5, 4.359638812949992e-5, 4.3075659860508184e-5, 4.2528040195439056e-5, 4.195086215142603e-5, 4.13444011143349e-5, 4.071348331036793e-5, 4.0062067421965245e-5, 3.938671931038954e-5, 3.867805692772377e-5, 3.793150582206185e-5, 3.715614786306463e-5, 3.6369359609999395e-5, 3.5578977385124044e-5, 3.477063292784489e-5, 3.391687969216214e-5, 3.30039371365563e-5, 3.205122638882656e-5, 3.11008472180941e-5, 3.0180136446117245e-5, 2.9268406270534394e-5, 2.8303656389974285e-5, 2.7235036748199518e-5, 2.607614108412611e-5, 2.489719854073706e-5, 2.375404664796923e-5, 2.264575953880719e-5, 2.149296107831356e-5, 2.032168014314662e-5, 0.0, 0.0
0.0, 0.0, 2.0971105420420656e-5, 2.2602785208363737e-5, 2.39234881048024e-5, 2.508986632477794e-5, 2.6247662166556848e-5, 2.7437156101923348e-5, 2.8653127483132535e-5, 2.9838017330002645e-5, 3.0935921976281854e-5, 3.1944716640403423e-5, 3.291159018836653e-5, 3.388490561707233e-5, 3.4875050392773444e-5, 3.5855337042147116e-5, 3.6792647718971824e-5, 3.767589002065545e-5, 3.851942865943951e-5, 3.934443575525797e-5, 4.015907219441106e-5, 4.09550117267735e-5, 4.171928864068579e-5, 4.244686031563598e-5, 4.314233837672503e-5, 4.381226135438855e-5, 4.44579996858065e-5, 4.5075992617800934e-5, 4.566300672526779e-5, 4.621986240910793e-5, 4.674754464319247e-5, 4.724155136579131e-5, 4.7687037028982615e-5, 4.806600012262221e-5, 4.837122403385949e-5, 4.857862308345061e-5, 4.868754269658932e-5, 4.871419076895718e-5, 4.8714564329215094e-5, 4.8714584164189306e-5, 4.871458475174724e-5, 4.87145831264967e-5, 4.871457864278883e-5, 4.871457131695865e-5, 4.87145602006849e-5, 4.8714547489680946e-5, 4.871453454980514e-5, 4.871452398687785e-5, 4.8714515138352204e-5, 4.871450753540037e-5, 4.8714502985979515e-5, 4.8714500818472266e-5, 4.871450129259434e-5, 4.8714503807308306e-5, 4.871450859520148e-5, 4.871451733073416e-5, 4.871452818956389e-5, 4.871453889409e-5, 4.871454972535553e-5, 4.871455995114478e-5, 4.871457024507524e-5, 4.871457807331826e-5, 4.871458231652299e-5, 4.871458446284176e-5, 4.8714584371605814e-5, 4.871457365236526e-5, 4.871422439970215e-5, 4.8690314238794257e-5, 4.858785898788306e-5, 4.8390939944909215e-5, 4.809667488238406e-5, 4.772795445945593e-5, 4.7293317680382796e-5, 4.6806642649729106e-5, 4.628483366529063e-5, 4.573433897242679e-5, 4.5155070227893485e-5, 4.4544335473228575e-5, 4.3902327048719914e-5, 4.3233817068075224e-5, 4.254276097989694e-5, 4.182575436842597e-5, 4.107341523563795e-5, 4.0281120879232245e-5, 3.9457925154350595e-5, 3.8621263775819765e-5, 3.777906347938248e-5, 3.691692827105868e-5, 3.600719882959172e-5, 3.5035832928325154e-5, 3.4022181515212394e-5, 3.3008537992615416e-5, 3.202244015631673e-5, 3.104299083008024e-5, 3.0007418471334576e-5, 2.8863907595039198e-5, 2.7625398892347603e-5, 2.6361779755313802e-5, 2.5127992205058164e-5, 2.392178146778453e-5, 2.2659090327656827e-5, 2.1377282514431634e-5, 0.0, 0.0
0.0, 0.0, 2.1982023453158947e-5, 2.370993816947269e-5, 2.5129408323283682e-5, 2.638605370376171e-5, 2.762853925359785e-5, 2.8897694289036142e-5, 3.018899116884886e-5, 3.1445021481932344e-5, 3.261030124552211e-5, 3.3683478155124994e-5, 3.471243017835087e-5, 3.574574448142539e-5, 3.679364101425366e-5, 3.7829227431543386e-5, 3.88194006450534e-5, 3.975327726239799e-5, 4.0645424431873654e-5, 4.151706978903073e-5, 4.237631426730479e-5, 4.321478178253296e-5, 4.4019532634970987e-5, 4.4785586377219396e-5, 4.5517586451147814e-5, 4.622206498741455e-5, 4.6900392456321064e-5, 4.754907754800491e-5, 4.816501840181435e-5, 4.87491536183432e-5, 4.9302485896691755e-5, 4.982051185766526e-5, 5.028826640457276e-5, 5.068715434377233e-5, 5.100873361506292e-5, 5.1228324336426854e-5, 5.134383413336533e-5, 5.137184775650223e-5, 5.1372196204357654e-5, 5.137221102237587e-5, 5.13722021231771e-5, 5.137218800018225e-5, 5.1372168402393845e-5, 5.1372144278870124e-5, 5.137211416404322e-5, 5.137208651130592e-5, 5.1372063323277356e-5, 5.137204443426989e-5, 5.137203178316458e-5, 5.137202477424915e-5, 5.137202139579834e-5, 5.137202383070939e-5, 5.137202323437887e-5, 5.13720254235638e-5, 5.1372024924612445e-5, 5.1372036296782774e-5, 5.1372050933203695e-5, 5.137206780080048e-5, 5.137208838718879e-5, 5.1372113674725234e-5, 5.1372140319223284e-5, 5.137216751831494e-5, 5.137218688471656e-5, 5.137220130384111e-5, 5.137221050702253e-5, 5.137220642318991e-5, 5.137184124954061e-5, 5.134604198143263e-5, 5.1235578344305965e-5, 5.102464676891697e-5, 5.071185082908103e-5, 5.0321203804864005e-5, 4.9862261339502445e-5, 4.934969534798851e-5, 4.8800686236001916e-5, 4.822142327826667e-5, 4.761169315361878e-5, 4.696866749160601e-5, 4.629244884615128e-5, 4.558778874648487e-5, 4.485863728887108e-5, 4.41015565873066e-5, 4.3307103105412145e-5, 4.247062351094328e-5, 4.160123054405743e-5, 4.0716480879929844e-5, 3.9824354654829915e-5, 3.8910331868452355e-5, 3.7946505892550005e-5, 3.6918670533797115e-5, 3.584626602632094e-5, 3.477185009089946e-5, 3.372307508036182e-5, 3.26786998322189e-5, 3.157519814061615e-5, 3.0360044298135612e-5, 2.9045883890737096e-5, 2.7702475185884758e-5, 2.6383937153861486e-5, 2.508735272667527e-5, 2.372553934912501e-5, 2.2348040308325542e-5, 0.0, 0.0
0.0, 0.0, 2.3037490045630502e-5, 2.4853787400996704e-5, 2.6364888759926057e-5, 2.7706276008054416e-5, 2.902963570925072e-5, 3.0375877909888574e-5, 3.1740501613154785e-5, 3.306570603540126e-5, 3.4296266878159876e-5, 3.543181301925404e-5, 3.652120047660983e-5, 3.7613334925797505e-5, 3.871811812481909e-5, 3.9808221065617366e-5, 4.085044346985687e-5, 4.183417949941015e-5, 4.2774339164654404e-5, 4.369226344895526e-5, 4.4595912430173e-5, 4.5476717667936895e-5, 4.632168202414581e-5, 4.712590865136531e-5, 4.78941397978615e-5, 4.8632928184024606e-5, 4.9343612417438523e-5, 5.002272808624787e-5, 5.066731146315811e-5, 5.127849589268486e-5, 5.185738684375232e-5, 5.239948618247154e-5, 5.2889699754772425e-5, 5.3308753198191986e-5, 5.364715599819678e-5, 5.387912448811149e-5, 5.400131625292643e-5, 5.4030518303364714e-5, 5.403084198927146e-5, 5.4030838181025715e-5, 5.403080905263139e-5, 5.4030776278619005e-5, 5.403074286726208e-5, 5.403071098850297e-5, 5.4030681717874035e-5, 5.4030668815733945e-5, 5.403066852073101e-5, 5.4030669165278584e-5, 5.403067501645172e-5, 5.4030689009056335e-5, 5.403069911429047e-5, 5.4030707913588314e-5, 5.403070431585904e-5, 5.403069947380035e-5, 5.403068412357129e-5, 5.403067392682281e-5, 5.403066151649341e-5, 5.4030656398460586e-5, 5.4030662012208076e-5, 5.4030680061192184e-5, 5.403070439265071e-5, 5.403074155934434e-5, 5.4030777278770694e-5, 5.40308081676804e-5, 5.403083587449484e-5, 5.4030851131957485e-5, 5.403047207433739e-5, 5.400225861043182e-5, 5.388163527854842e-5, 5.365348743254424e-5, 5.331809295540944e-5, 5.290177961871197e-5, 5.241501937354607e-5, 5.187362533026831e-5, 5.1294992932022235e-5, 5.068510660387816e-5, 5.0043452417969145e-5, 4.936688337238845e-5, 4.865535798329576e-5, 4.791366327404603e-5, 4.714580851289318e-5, 4.634827864891739e-5, 4.551143805264641e-5, 4.46305330224519e-5, 4.371483103830696e-5, 4.278219715744673e-5, 4.184074427053931e-5, 4.0875685299824325e-5, 3.985861846529377e-5, 3.877507727316055e-5, 3.764477886040932e-5, 3.6510858570842345e-5, 3.54011974647102e-5, 3.429395809078454e-5, 3.31244458795942e-5, 3.1839285126108316e-5, 3.045121054848853e-5, 2.903056180591649e-5, 2.763127369784557e-5, 2.6250009745548733e-5, 2.4796072217930015e-5, 2.3329985568824072e-5, 0.0, 0.0
0.0, 0.0, 2.4135639001807893e-5, 2.6035315940531123e-5, 2.7632232601265464e-5, 2.905344929951152e-5, 3.0454157212704592e-5, 3.18752683268248e-5, 3.331158917425967e-5, 3.4704220498188276e-5, 3.599803261331209e-5, 3.719398842733028e-5, 3.834232833643148e-5, 3.949233318285188e-5, 4.0653289359957116e-5, 4.179710548343924e-5, 4.289043928675298e-5, 4.392320737440435e-5, 4.491093429554124e-5, 4.5875122910688426e-5, 4.68234157319568e-5, 4.7746860043146766e-5, 4.863237855931176e-5, 4.9475285010339294e-5, 5.0280530619310954e-5, 5.1054667242974295e-5, 5.17989008705991e-5, 5.250975268715566e-5, 5.318447726308654e-5, 5.3824548563224046e-5, 5.4431282378698814e-5, 5.5000158926197305e-5, 5.5515893098329814e-5, 5.595823672580516e-5, 5.631669043344714e-5, 5.656322592767414e-5, 5.6693414595948834e-5, 5.672387752932607e-5, 5.672416165027779e-5, 5.6724135033249327e-5, 5.672409780250118e-5, 5.672407640049108e-5, 5.67240836425198e-5, 5.672412111444706e-5, 5.6724204952878204e-5, 5.672431985329844e-5, 5.6724439094031284e-5, 5.672454549520198e-5, 5.6724630484438984e-5, 5.6724704355414266e-5, 5.672475213615585e-5, 5.6724757153133886e-5, 5.6724750915688104e-5, 5.6724726499296385e-5, 5.672468981052101e-5, 5.672460105060001e-5, 5.6724481978082785e-5, 5.672438092163567e-5, 5.672429000782806e-5, 5.672420306400927e-5, 5.67241286727264e-5, 5.672408618771218e-5, 5.67240852961474e-5, 5.672409948650463e-5, 5.672413112696826e-5, 5.6724165310517805e-5, 5.6723802636830255e-5, 5.6693055484349693e-5, 5.656066291276684e-5, 5.631265396888153e-5, 5.5950559026947534e-5, 5.55046276849554e-5, 5.498610927109084e-5, 5.4412319055777526e-5, 5.380100876540643e-5, 5.315808301091426e-5, 5.248262977574739e-5, 5.1770993780057277e-5, 5.102288037853518e-5, 5.024315643106362e-5, 4.943599989741806e-5, 4.859781479775423e-5, 4.771860609134853e-5, 4.679334796845775e-5, 4.583148105462025e-5, 4.485138361463078e-5, 4.386146334069512e-5, 4.2846565609555126e-5, 4.177747675770184e-5, 4.0639237325150344e-5, 3.945195008318185e-5, 3.825970377439921e-5, 3.7090878954725727e-5, 3.59228977898612e-5, 3.4689441393895615e-5, 3.333600152617023e-5, 3.1875705271734374e-5, 3.03802443382514e-5, 2.8904027707097318e-5, 2.7443235352417918e-5, 2.590308971941218e-5, 2.435268695345518e-5, 0.0, 0.0
0.0, 0.0, 2.521891704101268e-5, 2.7197444599975004e-5, 2.887512868088746e-5, 3.0371953247752995e-5, 3.1846535249497515e-5, 3.333980554392155e-5, 3.484557524746595e-5, 3.6303516178082666e-5, 3.765851580532552e-5, 3.8913044008672085e-5, 4.011890088333341e-5, 4.132570168374191e-5, 4.254188230369009e-5, 4.3738384530129364e-5, 4.4881745239509066e-5, 4.596261750733197e-5, 4.699732804512994e-5, 4.800753128088384e-5, 4.900039227278321e-5, 4.996646540739404e-5, 5.0892664939530676e-5, 5.177469098539498e-5, 5.261780419664385e-5, 5.342850518447212e-5, 5.420777146314581e-5, 5.49521148949755e-5, 5.5659140152774745e-5, 5.633081574533467e-5, 5.696870962968564e-5, 5.7568207373142585e-5, 5.811362818899454e-5, 5.858331772005117e-5, 5.896580448605263e-5, 5.922936298482583e-5, 5.936885493625293e-5, 5.940050983463918e-5, 5.940078651107971e-5, 5.940079801319566e-5, 5.9400844696875265e-5, 5.940095888119678e-5, 5.9401162847227215e-5, 5.9401469346932795e-5, 5.940192257104864e-5, 5.940235959021688e-5, 5.9402717521570843e-5, 5.940303745775222e-5, 5.9403297066026495e-5, 5.940348792936577e-5, 5.940362201563269e-5, 5.940364610762563e-5, 5.940365301736331e-5, 5.940358789714978e-5, 5.940349139732863e-5, 5.940322376569684e-5, 5.940290001154004e-5, 5.940261926371246e-5, 5.940230111219798e-5, 5.9401935122423664e-5, 5.9401551542589685e-5, 5.94011951066823e-5, 5.9400976379888216e-5, 5.940085217920681e-5, 5.940079731130906e-5, 5.940078419416929e-5, 5.940045447500095e-5, 5.9367912921436244e-5, 5.922479432857325e-5, 5.8957665308374214e-5, 5.856883380745032e-5, 5.809308555377694e-5, 5.75423103917591e-5, 5.6935513856398536e-5, 5.6291000732238286e-5, 5.5614800042246203e-5, 5.4905644038367704e-5, 5.415929201897421e-5, 5.337510970106031e-5, 5.255803345435107e-5, 5.171247735205821e-5, 5.0834804241348534e-5, 4.991458407363448e-5, 4.894637601926948e-5, 4.7939719601278585e-5, 4.691356858927954e-5, 4.587674719654132e-5, 4.481377110403191e-5, 4.3694513827629796e-5, 4.250337830201811e-5, 4.126081613064325e-5, 4.00119941360655e-5, 3.8785977468217365e-5, 3.755953294759507e-5, 3.6264638670258136e-5, 3.4845521894312335e-5, 3.3315713674985986e-5, 3.1748486779788294e-5, 3.0199005786058796e-5, 2.8663024237325763e-5, 2.7041783235061058e-5, 2.5411217191464684e-5, 0.0, 0.0
0.0, 0.0, 2.621591655703378e-5, 2.8267868824315493e-5, 3.002140026801572e-5, 3.158965449168444e-5, 3.313399217489087e-5, 3.4695340741548766e-5, 3.626672949641809e-5, 3.778661336609508e-5, 3.9199913221794276e-5, 4.051042654714009e-5, 4.177130364119681e-5, 4.303240211892905e-5, 4.430135000678729e-5, 4.554821867916222e-5, 4.6739486064547526e-5, 4.7866532037328024e-5, 4.8946423336619546e-5, 5.000090219933836e-5, 5.103664115575394e-5, 5.204375618444868e-5, 5.300924795673304e-5, 5.392927436637061e-5, 5.480941124227952e-5, 5.5656072918197044e-5, 5.647000564252498e-5, 5.7247774936907e-5, 5.798743545888672e-5, 5.869150116529754e-5, 5.9361755065168785e-5, 5.999334505866528e-5, 6.056995297428585e-5, 6.106832096955339e-5, 6.147583380043269e-5, 6.175651774490939e-5, 6.19047883381661e-5, 6.193725260322944e-5, 6.193766269649305e-5, 6.193792829378535e-5, 6.193828066480493e-5, 6.193876163943371e-5, 6.193935251939355e-5, 6.194015888396026e-5, 6.194111039895278e-5, 6.194188288390252e-5, 6.194240060535512e-5, 6.194280359304731e-5, 6.194317492253232e-5, 6.194344265700098e-5, 6.194366444321659e-5, 6.194380577277779e-5, 6.194384899812317e-5, 6.194375087990196e-5, 6.194351119072839e-5, 6.194312628260862e-5, 6.194274838164448e-5, 6.194237495198699e-5, 6.194183869890283e-5, 6.194118667609248e-5, 6.194041211099936e-5, 6.193949127930202e-5, 6.193874817607363e-5, 6.19382719370751e-5, 6.193793662449017e-5, 6.193768276550912e-5, 6.193725034818992e-5, 6.190409085529782e-5, 6.175343102037716e-5, 6.147137899685311e-5, 6.106024931898272e-5, 6.0558734187860666e-5, 5.997959077562605e-5, 5.934318461212648e-5, 5.8668571735763796e-5, 5.7962023544021474e-5, 5.722205706814391e-5, 5.644392683754524e-5, 5.56266480153015e-5, 5.4775159533814805e-5, 5.3894075763725733e-5, 5.297976889990824e-5, 5.2021462109544046e-5, 5.101332410055418e-5, 4.9964906550930324e-5, 4.8895609493847325e-5, 4.781463795578843e-5, 4.6706302800349454e-5, 4.5539760201175886e-5, 4.429885718637559e-5, 4.300426376144056e-5, 4.170199358799948e-5, 4.042170977199397e-5, 3.913972823856e-5, 3.778668622412302e-5, 3.630573922232994e-5, 3.471065499365204e-5, 3.307592894246718e-5, 3.1457289477683435e-5, 2.9850269525861113e-5, 2.815287616025122e-5, 2.6447266988699913e-5, 0.0, 0.0
