nx,quadraturetype,quadratureorder,convolutionmagnitude,convolutionwidth,rotationmagnitude,testcaseid,runtime,absL1,relL1,absL2,relL2,L1R1,L2R1,TVR1,L1R2,L2R2,TVR2,L1R3,L2R3,TVR3
50,3,2,20.0,2.5,0,1,11.367361242016758,1.0236586648726245,7.91758706579026,0.9008468285387911,47.21498779927995,1.6272413515960085,0.5710497771839572,81.54307108742829,2.9597863030972458,3.229605028291053,173.83010382915327,6.17850704187787,9.971841142418004
50,3,2,10.0,4.5,0,1,7.301801070483169,0.6575450340531442,4.846101055428814,0.5513794455667035,313.8948804644432,9.92877674977451,0.16176497665927392,51.037123890422215,1.6341041358040849,0.44863627892425983,238.69719264696275,7.55720283596876,0.6474400128294026
50,3,2,3.0,10.0,0,1,6.523813473287483,0.5874853493051029,3.8691805382769497,0.44022743141163156,236.43222232047597,7.490212584081525,0.31558455771180793,42.23926192579468,1.4645209156588224,1.051657111065151,210.47820593649453,6.726561920576961,1.703830122361783
50,3,2,1.5,4.5,0,1,8.211420830545448,0.7394585168133622,5.649196242020977,0.6427539698813418,23.48380919596996,1.003096202026767,0.5813800167005074,47.93065192971936,1.7776376781922032,2.639629932083772,144.8344075663152,5.310690272013031,6.913136128017548
50,3,2,6.0,7.0,0,1,7.870118132190541,0.7087233745866846,5.308585516646546,0.6039999796605563,354.85089487596105,11.22292879971343,0.13475952919911105,43.883737202613595,1.400444800497943,0.3309352418203575,244.9063062538557,7.749358886899252,0.4798839099360511
50,3,2,0.0,8.0,0,1,12.138936016457926,1.0931408592568783,8.464064873765217,0.9630239534747623,59.48760410650082,2.030028658836184,0.5693632736241736,90.2879355620433,3.244794288126606,3.3498752789551336,182.6242748236822,6.489066951431093,10.700661459138875
50,3,2,18.0,18.0,0,1,29.134189167347678,2.6236049466747153,18.711826893922453,2.1289933124182756,1752.2823307458448,55.41262906039533,0.207172465979772,291.0227150512943,9.203653903245378,0.08121748876661328,263.7112939892976,8.339283337253072,9.19527852121238e-05
50,3,2,9.0,12.0,0,1,14.9067544217833,1.3423896719833202,9.857775537484669,1.1215974962574013,834.2254754510716,26.380565304589645,0.03454159511413124,94.82057494901169,2.9987829914181967,0.04229902414437131,263.3711320370393,8.328539059300114,0.025522829822571147
50,3,2,20.0,7.0,0,1,19.637958517335974,1.7684461651817445,12.809092873041939,1.4573923337067773,1158.8784620371684,36.64703134601729,0.060439337850716424,191.11826297698354,6.043734701016501,0.028025817207256554,263.7045320627679,8.339069517429932,0.0022515711882344913
50,3,2,10.0,3.0,0,1,9.292328086289213,0.8367968572345281,6.439945931980147,0.732723848892284,20.733907128613232,0.8088511572500995,0.5865080660973261,58.41920845428838,2.174984613229822,2.865020599209319,152.91996517086062,5.517156651722591,7.990397276257705
50,3,2,9.0,14.0,0,1,16.437611107350946,1.4802470583631238,10.817781704997843,1.2308250303780641,944.0107386900463,29.85241955697708,0.09235657288535037,126.08645972737727,3.9873743340156,0.04010157986723495,263.55562731581534,8.334367066467452,0.01777452886271569
50,3,2,6.0,14.0,0,1,12.327704334536271,1.1101399077027116,8.150631134854546,0.9273621050721453,657.9431574085789,20.806237508611233,0.08762735890439188,42.45049714380622,1.348063731064122,0.19614752105374278,258.0731846137858,8.161739212206127,0.1986640582754644
