0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.8364880919242604e-5, 2.1053138361239722e-5, 2.4018711104634872e-5, 2.6710822020573785e-5, 2.919741396941637e-5, 3.146658870183227e-5, 3.3549153196413454e-5, 3.547227309600299e-5, 3.72325741342753e-5, 3.8783220454414446e-5, 4.006609686824174e-5, 4.105830822794922e-5, 4.178578108858891e-5, 4.2297121014382554e-5, 4.262287581572828e-5, 4.274509190141085e-5, 4.2747793436055805e-5, 4.274779101113661e-5, 4.2747780598179014e-5, 4.27477528928761e-5, 4.274769360199607e-5, 4.274763204433883e-5, 4.274764394966189e-5, 4.274803880168076e-5, 4.274861015810398e-5, 4.274861015810398e-5, 4.274803880168075e-5, 4.27476439496619e-5, 4.274763204433884e-5, 4.2747693601996085e-5, 4.2747752892876084e-5, 4.274778059817903e-5, 4.274779101113662e-5, 4.27477934360558e-5, 4.2745091901410864e-5, 4.2622875815728276e-5, 4.229712101438254e-5, 4.178578108858891e-5, 4.105830822794922e-5, 4.006609686824174e-5, 3.878322045441446e-5, 3.7232574134275283e-5, 3.5472273096002974e-5, 3.354915319641343e-5, 3.146658870183225e-5, 2.9197413969416345e-5, 2.671082202057376e-5, 2.401871110463484e-5, 2.1053138361239698e-5, 1.836488091924258e-5, 0.0, 0.0
0.0, 0.0, 2.085389039928185e-5, 2.39366435850769e-5, 2.7358554294334872e-5, 3.0472430129676138e-5, 3.335285333161256e-5, 3.5986294928589516e-5, 3.841165540588185e-5, 4.066263004026171e-5, 4.2733964987724926e-5, 4.456540648077422e-5, 4.6080104476227026e-5, 4.724324784044013e-5, 4.808340938598694e-5, 4.866267771072313e-5, 4.9025077412164257e-5, 4.915831578928476e-5, 4.916095002588548e-5, 4.9160944314472785e-5, 4.916091019445869e-5, 4.9160862838619005e-5, 4.916082930806474e-5, 4.916090327417866e-5, 4.916139490671691e-5, 4.916275289089367e-5, 4.91642920373577e-5, 4.91642920373577e-5, 4.916275289089366e-5, 4.916139490671691e-5, 4.916090327417867e-5, 4.9160829308064736e-5, 4.9160862838619005e-5, 4.916091019445869e-5, 4.916094431447279e-5, 4.916095002588548e-5, 4.915831578928475e-5, 4.902507741216426e-5, 4.8662677710723135e-5, 4.808340938598694e-5, 4.7243247840440135e-5, 4.6080104476227006e-5, 4.456540648077422e-5, 4.273396498772491e-5, 4.0662630040261686e-5, 3.841165540588183e-5, 3.5986294928589496e-5, 3.3352853331612533e-5, 3.0472430129676104e-5, 2.735855429433484e-5, 2.393664358507688e-5, 2.085389039928182e-5, 0.0, 0.0
0.0, 0.0, 2.363221964643271e-5, 2.7124875594747443e-5, 3.1025873059210845e-5, 3.4590709913212104e-5, 3.790282856648229e-5, 4.094436491870671e-5, 4.37567743787284e-5, 4.637272456377497e-5, 4.878159640438867e-5, 5.091452130511779e-5, 5.268383223281404e-5, 5.404399978437895e-5, 5.5019895962501574e-5, 5.568193436482632e-5, 5.608811857045675e-5, 5.623320384694638e-5, 5.6235841056279634e-5, 5.623582492664071e-5, 5.623579197486817e-5, 5.623586791923253e-5, 5.623633906364262e-5, 5.623740830818559e-5, 5.623963883278132e-5, 5.624236565783822e-5, 5.624448462107514e-5, 5.6244484621075155e-5, 5.624236565783822e-5, 5.6239638832781306e-5, 5.623740830818558e-5, 5.623633906364261e-5, 5.623586791923253e-5, 5.623579197486817e-5, 5.623582492664071e-5, 5.623584105627962e-5, 5.623320384694637e-5, 5.608811857045675e-5, 5.568193436482633e-5, 5.5019895962501574e-5, 5.404399978437894e-5, 5.268383223281404e-5, 5.091452130511778e-5, 4.878159640438867e-5, 4.6372724563774955e-5, 4.375677437872836e-5, 4.094436491870668e-5, 3.7902828566482254e-5, 3.459070991321207e-5, 3.102587305921081e-5, 2.7124875594747413e-5, 2.3632219646432678e-5, 0.0, 0.0
0.0, 0.0, 2.6185721339132137e-5, 3.004371081427214e-5, 3.43648542625033e-5, 3.83251837525817e-5, 4.202327987076275e-5, 4.543871341621362e-5, 4.860904845093721e-5, 5.1557132314047544e-5, 5.42638211010503e-5, 5.6657921000184385e-5, 5.865230904777883e-5, 6.019703362324247e-5, 6.13084626471341e-5, 6.2055602707895e-5, 6.250464074509104e-5, 6.265949502219972e-5, 6.266215114481428e-5, 6.266223631689156e-5, 6.266251133001765e-5, 6.266329196865798e-5, 6.266498862389809e-5, 6.266727355032138e-5, 6.266991697123117e-5, 6.266811400309386e-5, 6.266017143020754e-5, 6.266017143020754e-5, 6.266811400309386e-5, 6.266991697123117e-5, 6.266727355032138e-5, 6.266498862389809e-5, 6.266329196865798e-5, 6.266251133001765e-5, 6.266223631689156e-5, 6.266215114481428e-5, 6.265949502219972e-5, 6.250464074509104e-5, 6.2055602707895e-5, 6.13084626471341e-5, 6.019703362324246e-5, 5.8652309047778823e-5, 5.665792100018438e-5, 5.4263821101050297e-5, 5.155713231404751e-5, 4.860904845093719e-5, 4.54387134162136e-5, 4.2023279870762715e-5, 3.832518375258167e-5, 3.436485426250325e-5, 3.0043710814272104e-5, 2.6185721339132107e-5, 0.0, 0.0
0.0, 0.0, 2.856840741106026e-5, 3.2767289617437224e-5, 3.747406661039873e-5, 4.17946524312748e-5, 4.5846302519607734e-5, 4.960705876721923e-5, 5.31061595564925e-5, 5.6352621287286874e-5, 5.931982772288139e-5, 6.193942690270332e-5, 6.413110952948924e-5, 6.584608709358544e-5, 6.709301382268872e-5, 6.793191693967337e-5, 6.842649919643655e-5, 6.858989244618792e-5, 6.859293045463936e-5, 6.859353686058252e-5, 6.859481626633931e-5, 6.859624523401134e-5, 6.859750663854006e-5, 6.859526609612242e-5, 6.85817071851777e-5, 6.854777389200093e-5, 6.850150197086497e-5, 6.850150197086498e-5, 6.854777389200094e-5, 6.858170718517771e-5, 6.859526609612241e-5, 6.859750663854005e-5, 6.859624523401135e-5, 6.859481626633931e-5, 6.859353686058255e-5, 6.859293045463934e-5, 6.858989244618792e-5, 6.842649919643655e-5, 6.793191693967337e-5, 6.709301382268872e-5, 6.584608709358543e-5, 6.413110952948922e-5, 6.193942690270331e-5, 5.9319827722881385e-5, 5.635262128728686e-5, 5.310615955649247e-5, 4.960705876721918e-5, 4.58463025196077e-5, 4.179465243127475e-5, 3.747406661039869e-5, 3.276728961743716e-5, 2.856840741106022e-5, 0.0, 0.0
0.0, 0.0, 3.07554846350939e-5, 3.5270308879777664e-5, 4.033321158974621e-5, 4.498718039506069e-5, 4.93653391817741e-5, 5.344036134833353e-5, 5.7230015025564823e-5, 6.0731485004670335e-5, 6.391633530207386e-5, 6.672376561523553e-5, 6.908243285681152e-5, 7.094686452260451e-5, 7.232166188300259e-5, 7.325678681090033e-5, 7.380348945598319e-5, 7.397700571038744e-5, 7.398080031001327e-5, 7.398220599350333e-5, 7.39834190411086e-5, 7.398167789115358e-5, 7.39700454249568e-5, 7.394215386523417e-5, 7.386792648714807e-5, 7.375399280364178e-5, 7.370432823121776e-5, 7.370432823121774e-5, 7.375399280364178e-5, 7.386792648714807e-5, 7.394215386523417e-5, 7.397004542495679e-5, 7.398167789115358e-5, 7.398341904110859e-5, 7.398220599350333e-5, 7.398080031001327e-5, 7.397700571038744e-5, 7.380348945598319e-5, 7.325678681090032e-5, 7.23216618830026e-5, 7.094686452260453e-5, 6.908243285681151e-5, 6.67237656152355e-5, 6.391633530207386e-5, 6.0731485004670315e-5, 5.7230015025564796e-5, 5.3440361348333515e-5, 4.9365339181774056e-5, 4.498718039506064e-5, 4.033321158974615e-5, 3.5270308879777623e-5, 3.0755484635093855e-5, 0.0, 0.0
0.0, 0.0, 3.275848409077039e-5, 3.756533202756638e-5, 4.295940028814679e-5, 4.792682203196609e-5, 5.260948706177233e-5, 5.6967947527068795e-5, 6.100765678441312e-5, 6.472021215888899e-5, 6.808216794165502e-5, 7.104303100899221e-5, 7.354012897597173e-5, 7.553191145108127e-5, 7.702153260085743e-5, 7.805195459885044e-5, 7.866112272673929e-5, 7.885200334997828e-5, 7.88554936876474e-5, 7.885356426770327e-5, 7.884264550110027e-5, 7.882103187903532e-5, 7.877317047855368e-5, 7.869338152995802e-5, 7.874831188672115e-5, 0.0001104583937791567, 7.834223716417933e-5, 7.834223716417933e-5, 0.00011045839377915668, 7.874831188672113e-5, 7.869338152995803e-5, 7.877317047855366e-5, 7.882103187903532e-5, 7.88426455011003e-5, 7.885356426770325e-5, 7.88554936876474e-5, 7.885200334997826e-5, 7.86611227267393e-5, 7.805195459885044e-5, 7.702153260085741e-5, 7.553191145108124e-5, 7.354012897597173e-5, 7.104303100899219e-5, 6.808216794165501e-5, 6.472021215888897e-5, 6.10076567844131e-5, 5.6967947527068754e-5, 5.260948706177229e-5, 4.792682203196605e-5, 4.295940028814675e-5, 3.756533202756633e-5, 3.275848409077036e-5, 0.0, 0.0
0.0, 0.0, 3.4589182158226915e-5, 3.9665082526818354e-5, 4.53676258073751e-5, 5.062965181979602e-5, 5.559288556068445e-5, 6.020116360247092e-5, 6.445099603646774e-5, 6.83358959243496e-5, 7.184163393642285e-5, 7.49273794337199e-5, 7.753790308714506e-5, 7.963581142650598e-5, 8.122433545122677e-5, 8.234224620865678e-5, 8.301946461673792e-5, 8.323592016429662e-5, 8.323169708585414e-5, 8.320904427860943e-5, 8.317755522877122e-5, 8.310974293792066e-5, 8.30533350513751e-5, 9.072396294312382e-5, 8.554300608328495e-5, 0.00010876393514595755, 0.020439368750412055, 0.020439368750412037, 0.00010876393514595796, 8.554300608328492e-5, 9.07239629431238e-5, 8.30533350513751e-5, 8.310974293792066e-5, 8.317755522877122e-5, 8.320904427860942e-5, 8.323169708585413e-5, 8.323592016429663e-5, 8.301946461673793e-5, 8.234224620865675e-5, 8.122433545122677e-5, 7.963581142650598e-5, 7.753790308714505e-5, 7.49273794337199e-5, 7.184163393642285e-5, 6.833589592434959e-5, 6.445099603646772e-5, 6.0201163602470894e-5, 5.559288556068442e-5, 5.062965181979597e-5, 4.5367625807375065e-5, 3.966508252681831e-5, 3.4589182158226874e-5, 0.0, 0.0
